trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3655548,3784,2006,0,0,113.4,18549.6,7,0,0
1665724,5648,1924,2,4,24900.0,57615.7,1,0,0
950496,3240,1608,1,4,13651.0,47287.1,1,0,0
1152032,3939,1538,2,4,1900.0,31662.5,1,0,0
230072,784,1839,0,3,23064.0,45338.6,1,0,0
1170764,4014,1654,2,4,4200.0,55739.9,1,0,0
816757,2781,1847,2,4,600.0,43016.6,1,0,0
190980,649,1481,0,3,7705.0,32555.1,1,0,0
535999,1825,1718,2,4,3700.0,34482.3,1,0,0
152219,509,2006,2,4,14.6,31798.6,6,0,0
1635376,5546,860,0,2,25369.0,65272.6,1,6,72397291
3598631,2060,2068,0,0,129.5,27102.9,7,0,0
778228,2652,1661,2,4,1320.0,39204.6,1,0,0
3464115,2915,1825,0,0,335.2,53953.8,7,0,0
747262,2549,1830,2,4,2400.0,40860.4,1,0,0
634497,2167,1491,2,4,14.6,44069.4,6,0,0
3534372,115,1884,0,0,179.1,41641.3,7,0,0
930541,3171,1469,2,4,880.0,17828.0,1,0,0
755350,2577,1222,0,2,5941.0,27186.9,2,12,43765747
837540,2849,1915,2,4,14.6,19473.2,6,0,0
1014316,3467,1381,2,1,5.0,23792.6,0,10,92155229
1163739,3983,1114,2,4,16800.0,28609.9,1,0,0
2721846,9006,1380,2,1,3883.0,21330.3,8,13,28411376
1013150,3464,1390,2,4,5520.0,18812.2,1,0,0
279618,957,1476,2,4,510.0,18568.0,1,0,0
201138,683,1809,2,5,3700.0,37529.5,1,0,0
244591,839,1215,2,4,14.6,52922.3,6,0,0
3525536,10904,1703,0,0,73.7,27803.7,7,0,0
634275,2167,557,2,1,5922.0,52509.0,5,5,18770349
519938,1775,318,2,4,3200.0,28744.8,1,0,0
251481,862,1672,2,4,8700.0,49241.2,1,0,0
256864,882,433,0,3,11587.0,37928.0,1,0,0
371463,1265,2020,2,1,1870.0,22745.3,5,9,2120972
445204,1513,1588,2,1,3912.0,35907.2,0,9,85800695
745763,2545,2105,0,3,9431.0,20174.2,1,0,0
315282,1076,1315,2,1,4447.0,29632.0,0,13,93423914
961017,3274,1741,0,3,22785.0,23185.0,1,0,0
3676298,6425,1002,0,0,86.5,20203.4,7,0,0
3282256,10906,484,0,3,38960.0,70349.4,1,0,0
980786,3346,2146,2,4,16800.0,31437.1,1,0,0
600040,2042,1976,2,4,14.6,13093.5,6,0,0
132926,445,1460,2,4,30.0,50508.7,6,0,0
3680726,7190,333,0,0,112.5,29548.2,7,0,0
559196,1902,617,0,3,500.0,22382.9,1,0,0
475888,1622,1373,0,3,5078.0,31261.2,1,0,0
761907,2600,2136,2,1,4379.0,34717.6,5,1,15214342
3528794,11265,1611,0,0,75.2,18150.4,7,0,0
803191,2738,946,0,3,14330.0,35902.3,1,0,0
1015369,3471,1797,2,5,2700.0,41018.3,1,0,0
1024162,3497,1257,0,3,29202.0,64148.5,1,0,0
741303,2530,2052,2,4,2760.0,44945.5,1,0,0
950885,3241,515,2,4,14.6,23129.0,6,0,0
3110712,10320,1301,2,4,1900.0,29392.3,1,0,0
3446205,1012,2037,0,0,185.9,48210.6,7,0,0
109043,368,1368,2,4,14.6,14676.2,6,0,0
81543,273,1847,2,4,3300.0,26399.9,1,0,0
299468,1019,1190,2,4,5400.0,33792.2,1,0,0
3614874,2552,333,0,0,190.3,38306.8,7,0,0
811187,2763,681,2,4,2700.0,22120.6,1,0,0
1133986,3875,2171,2,1,6413.7,57661.7,8,5,93942355
1129935,3861,1768,2,4,4800.0,43721.2,1,0,0
3598359,2049,2190,0,0,102.2,22003.7,7,0,0
891227,3038,1640,0,3,7778.0,73428.9,1,0,0
1006790,3437,2170,2,4,52600.0,52742.9,1,0,0
2820452,9337,456,2,4,10800.0,47390.6,1,0,0
3644311,3456,941,0,0,96.8,21423.7,7,0,0
2996969,9928,1215,2,4,14.6,42827.8,6,0,0
1309178,4470,810,1,4,6374.0,82732.6,1,0,0
360657,1225,722,2,4,2720.0,44549.2,1,0,0
3331537,11065,794,0,3,11855.0,47599.6,1,0,0
3531041,23,668,0,0,191.4,41892.2,7,0,0
833773,2838,1812,0,3,4600.0,48316.6,1,0,0
623896,2128,1963,2,4,1500.0,20491.9,1,0,0
1982308,6715,1258,2,1,2298.2,63128.3,8,4,85509657
1134348,3876,1368,2,4,14.6,5877.2,6,0,0
659914,2253,1228,0,2,6028.0,40949.9,2,3,64280104
3626712,2909,1429,0,0,178.5,44462.8,7,0,0
908387,3094,2123,2,4,10600.0,36097.1,1,0,0
700318,2396,2058,2,4,560.0,21813.0,1,0,0
902373,3074,1459,2,4,8700.0,29748.0,1,0,0
1101894,3763,1543,2,4,4800.0,17308.9,1,0,0
710241,2429,919,2,1,369.0,34482.9,0,4,91816699
3618609,2664,1307,0,0,122.1,31181.4,7,0,0
3566832,1105,849,0,0,99.9,21664.1,7,0,0
213725,725,1897,0,2,3919.0,37113.2,1,12,36282843
143221,479,1246,2,4,14.6,15641.7,6,0,0
316406,1079,515,2,4,14.6,37271.9,6,0,0
890345,3035,1367,2,4,34200.0,53485.2,1,0,0
618732,2111,1246,2,4,30.0,56951.2,6,0,0
3590773,1828,941,0,0,212.8,38732.3,7,0,0
3613951,2526,1794,0,0,73.7,17673.2,7,0,0
473542,1612,1159,0,3,21172.0,21572.0,1,0,0
878101,2991,1100,2,1,9220.0,29109.8,5,3,62427842
339952,1153,1107,2,1,1033.0,18395.9,0,7,55908048
1019968,3483,1101,0,2,3260.0,21467.1,1,5,84752761
349621,1187,1841,2,4,2240.0,32872.2,1,0,0
3612008,2479,1307,0,0,70.6,16647.4,7,0,0
573858,1952,1951,2,4,10900.0,31735.4,1,0,0
3603669,2226,1825,0,0,187.7,36845.2,7,0,0
119523,401,463,2,1,3600.0,35604.8,5,1,66742342
295999,1010,1436,2,4,3100.0,56091.8,0,0,0
3569976,1196,1399,0,0,169.8,26998.0,7,0,0
762516,2603,1465,2,4,1040.0,20715.7,1,0,0
716929,2456,1128,2,4,4400.0,61787.3,1,0,0
9807,34,1711,2,1,502.0,43787.2,5,4,19993174
282408,969,1670,0,3,16294.0,63955.7,1,0,0
3276181,10884,1049,2,4,2500.0,49521.9,1,0,0
762822,2605,1891,0,3,6368.0,22014.7,1,0,0
3561225,929,2098,0,0,66.9,17637.6,7,0,0
1633747,5541,1480,2,4,1700.0,32234.2,1,0,0
3643506,3427,1491,0,0,202.2,45295.5,7,0,0
39042,126,805,0,3,4800.0,15846.0,1,0,0
1602780,5442,1468,2,1,2070.0,17131.7,0,7,10828179
2895645,9591,1225,2,1,4146.0,27553.4,5,9,26528680
147889,494,303,2,4,14.6,86001.6,6,0,0
3532520,61,1154,0,0,65.6,15891.2,7,0,0
550483,1875,739,0,2,4641.0,16336.0,2,6,50038367
3613148,2506,2006,0,0,249.5,92532.7,7,0,0
79426,266,669,1,4,10443.0,66295.7,1,0,0
3640582,3323,2190,0,0,287.9,77308.7,7,0,0
399132,1359,1535,0,3,1100.0,37525.1,1,0,0
962548,3279,1735,0,3,3200.0,38483.4,1,0,0
115930,391,450,2,4,1100.0,24711.0,1,0,0
91963,311,1860,0,3,1000.0,36417.3,1,0,0
3460830,2013,2159,0,0,188.3,31905.4,7,0,0
620053,2117,1833,2,4,2500.0,15077.0,1,0,0
2699831,8934,1118,1,4,11131.0,1873.0,1,0,0
128162,429,1125,2,4,5200.0,31008.2,1,0,0
132469,444,1803,2,1,4469.0,40071.8,5,9,53384882
389933,1326,1713,2,1,954.0,27619.0,0,9,85305046
2242866,7401,338,2,1,7266.0,25855.6,5,9,13943797
681098,2325,1989,2,1,1334.0,50705.2,5,4,26319808
703556,2411,1070,0,3,33274.5,88626.3,1,0,0
353397,1200,636,2,4,15000.0,41965.4,1,0,0
520378,1777,1710,2,1,1240.0,68927.5,5,13,22132706
3021295,10018,2106,2,4,2400.0,-3008.3,0,0,0
777327,2650,1229,0,3,17020.0,38557.9,1,0,0
2095474,7101,1884,2,4,14.6,23758.6,6,0,0
3211326,10656,158,0,3,27990.0,51969.1,1,0,0
35903,115,1337,2,4,3000.0,38085.2,1,0,0
3626390,2897,1794,0,0,177.5,72371.5,7,0,0
3080911,10215,1530,0,3,14311.0,55929.1,1,0,0
413997,1407,1935,0,3,29471.0,88196.5,1,0,0
733073,2505,1958,0,2,4431.0,23995.9,2,6,8669984
1467441,4999,1413,2,1,6327.0,29940.7,0,7,71272724
517581,1768,580,2,4,5400.0,26237.7,1,0,0
3110634,10320,910,2,4,14.6,26054.3,6,0,0
344572,1168,1799,0,3,14593.5,30379.1,1,0,0
339184,1151,1742,2,1,3263.0,73785.4,5,12,90602427
3622861,2793,545,0,0,75.5,17687.8,7,0,0
3599411,2083,2037,0,0,127.7,24960.8,7,0,0
3469200,4240,1550,0,0,98.1,17025.6,7,0,0
403608,1374,1586,2,4,10000.0,34026.5,1,0,0
3453620,6473,668,0,0,162.5,40024.9,7,0,0
924661,3151,2189,2,5,1800.0,106801.7,1,0,0
1270911,4346,1646,2,1,5389.0,134709.0,5,6,97406702
755910,2580,1531,0,3,11542.0,59629.8,1,0,0
3542010,345,1976,0,0,252.7,60812.4,7,0,0
3584684,1652,1063,0,0,104.8,23603.2,7,0,0
717667,2458,1938,1,4,8576.0,42319.6,1,0,0
1164675,3989,1623,2,1,2097.0,16111.8,5,2,242722
611732,2083,1733,2,4,14.6,25102.2,6,0,0
3470613,4454,1976,0,0,232.6,56205.6,7,0,0
174593,588,921,0,3,7634.0,34807.9,1,0,0
3447267,1787,1580,2,4,8.6,-101.9,4,0,0
257676,883,2037,2,4,14.6,30733.8,6,0,0
463071,1575,910,2,4,14.6,18498.0,6,0,0
3608203,2365,910,0,0,96.2,22187.7,7,0,0
839428,2858,1104,2,4,840.0,42287.8,1,0,0
3594871,1946,1825,0,0,148.5,41200.6,7,0,0
885184,3016,2018,2,4,1900.0,43725.9,1,0,0
2044928,6930,1690,2,4,20500.0,46195.0,1,0,0
507032,1731,1830,2,4,1760.0,24312.3,1,0,0
2869181,9494,2065,0,3,10500.0,39345.7,1,0,0
1310963,4476,1818,2,4,4500.0,24112.9,1,0,0
918185,3130,1379,2,1,1546.0,36843.3,5,10,47109222
484695,1651,1988,2,4,26100.0,79224.5,1,0,0
438900,1492,2017,0,2,4733.0,20322.8,2,1,222135
511555,1750,1099,2,4,3600.0,41974.7,1,0,0
2747220,9093,1469,2,1,1311.0,55357.7,5,1,28652066
1034376,3536,1397,2,4,1700.0,24960.0,1,0,0
564324,1920,2108,2,1,3570.0,47497.5,5,4,77530604
3585102,1666,910,0,0,89.8,18243.8,7,0,0
105989,361,1462,2,5,1100.0,47360.1,1,0,0
3495522,8039,1519,0,0,100.3,24206.5,7,0,0
1109251,3787,423,2,4,14.6,42169.2,6,0,0
452430,1537,1856,2,4,14.6,30601.5,6,0,0
922323,3143,2161,2,4,720.0,48933.0,1,0,0
487799,1663,1976,2,4,14.6,47502.5,6,0,0
3467174,3801,1429,0,0,164.2,41058.7,7,0,0
82059,274,1764,2,4,14.6,35071.1,6,0,0
907944,3094,584,2,1,5421.0,28799.1,5,7,54152226
2044870,6930,1856,2,4,14.6,47731.0,6,0,0
727118,2487,1496,0,3,4741.0,17548.7,1,0,0
323021,1104,1861,0,3,16085.0,43145.1,1,0,0
3544492,423,698,0,0,84.2,20635.5,7,0,0
1158697,3967,1420,2,4,19400.0,39100.2,1,0,0
1210984,4143,2162,2,4,1500.0,45771.7,1,0,0
667533,2279,1528,0,2,39338.0,91780.7,1,4,28062188
938601,3202,2005,2,4,1800.0,21548.1,1,0,0
2610611,8625,1172,0,3,33435.0,96447.6,1,0,0
918351,3131,1314,0,2,21253.0,48193.2,1,7,16171330
443850,1509,1215,2,4,14.6,17141.9,6,0,0
2707661,8957,1486,2,4,24300.0,66162.5,1,0,0
3207431,10644,1922,1,4,4370.0,63196.9,1,0,0
128732,432,2075,0,3,6991.0,28131.9,1,0,0
1121973,3834,284,0,3,13875.0,32465.1,1,0,0
771134,2632,798,2,1,2042.0,41579.8,5,3,40250009
3084943,10233,1287,0,2,23914.0,72212.5,1,12,83349090
1595819,5422,1465,0,3,31594.0,52514.0,1,0,0
819035,2789,522,0,3,19125.0,53057.4,1,0,0
2107011,7133,1202,2,4,1080.0,15266.5,1,0,0
1102258,3764,1788,2,4,1000.0,42500.8,1,0,0
45537,152,1501,2,1,2993.0,16026.6,0,8,16610890
961851,3277,1268,2,4,2880.0,53441.7,1,0,0
3588786,1776,1825,0,0,212.0,42475.5,7,0,0
3395555,11271,1802,0,3,700.0,33019.2,1,0,0
3538036,227,972,0,0,254.3,51560.1,7,0,0
496951,1694,1096,2,4,6600.0,81983.3,1,0,0
1263703,4321,248,2,4,30500.0,83839.7,1,0,0
961118,3274,2080,2,4,12600.0,28463.5,1,0,0
3554111,718,2068,0,0,213.7,40204.7,7,0,0
620488,2119,1764,2,4,14.6,23290.5,6,0,0
2907856,9631,1361,2,4,6400.0,43297.2,1,0,0
3423975,11362,1524,0,3,16141.0,34118.6,1,0,0
98699,337,2006,2,4,14.6,32075.0,6,0,0
721956,2471,1388,2,4,21300.0,70399.0,1,0,0
194121,657,1094,2,4,14.6,31371.3,6,0,0
50100,168,1738,0,2,3020.0,19455.6,1,4,86771827
1137291,3886,899,2,4,18900.0,10400.1,1,0,0
1111799,3796,1429,2,4,14.6,50744.1,6,0,0
497267,1695,1155,0,3,15632.0,86281.7,1,0,0
188225,637,2111,0,2,2902.0,13748.4,1,10,94098281
3459212,18,972,0,0,125.5,29782.5,7,0,0
544261,1851,2169,0,3,9354.0,58066.9,1,0,0
3532521,61,1185,0,0,70.0,16132.7,7,0,0
2910585,9640,1616,2,1,10597.0,39012.0,5,9,35819530
41661,137,1853,2,4,600.0,17891.8,1,0,0
1170742,4014,1462,2,4,4200.0,26396.7,1,0,0
1716058,5817,1950,2,1,9352.0,14381.0,0,12,85494482
1154280,3948,1259,2,1,1969.0,32068.0,3,13,3555155
3629864,3006,2098,0,0,93.2,23833.2,7,0,0
862166,2936,1224,0,3,6371.0,21652.6,1,0,0
408739,1392,1983,2,1,3081.0,91463.0,5,3,64765941
499176,1701,1630,0,3,19673.0,62791.5,1,0,0
1162379,3980,2015,0,3,8555.0,73854.4,1,0,0
163806,548,737,0,2,6444.0,31386.2,2,11,54714143
1040215,3557,2111,0,2,3393.0,23588.7,1,11,71643262
322601,1102,1348,2,1,3559.0,21466.4,5,2,19876456
513524,1757,1838,2,4,8700.0,38181.2,1,0,0
348964,1184,1830,0,2,37791.0,70192.3,1,6,13872385
902265,3074,725,0,3,11974.0,105065.8,1,0,0
868541,2958,742,2,4,2000.0,16976.5,1,0,0
28286,93,2006,2,4,14.6,29964.7,6,0,0
520907,1779,525,0,3,35738.0,75584.2,1,0,0
296506,1011,1974,2,4,3900.0,71738.0,1,0,0
594713,2024,2160,2,4,600.0,15677.3,1,0,0
3601180,2146,2190,0,0,192.8,52922.3,7,0,0
1372480,4681,2164,2,1,4515.0,34372.2,0,8,30791741
999188,3411,1716,2,4,3300.0,44465.2,1,0,0
1598810,5428,1305,0,3,38685.0,64897.6,1,0,0
941894,3214,1804,0,2,4019.0,19693.6,2,2,27255785
478831,1632,1246,0,3,40114.0,111565.4,1,0,0
3635862,3194,1825,0,0,87.7,24226.6,7,0,0
3590785,1828,1307,0,0,187.9,62636.5,7,0,0
1562778,5313,922,2,1,5011.2,81399.0,8,9,80564933
2307888,7614,1618,0,2,60108.0,115620.1,1,8,40423691
2546819,8405,2037,2,4,14.6,28404.1,6,0,0
331290,1128,1182,2,4,720.0,33524.9,1,0,0
2472579,8158,1929,2,1,2148.0,67161.5,0,8,99838619
817039,2782,1878,2,4,4400.0,44658.4,1,0,0
3467448,3843,1915,0,0,44.6,12453.4,7,0,0
819784,2790,1945,2,4,3600.0,86696.8,1,0,0
569564,1938,1047,2,4,600.0,60889.9,1,0,0
307140,1047,618,2,4,3100.0,28690.2,1,0,0
33199,107,680,2,1,2015.0,28001.9,5,5,67744958
611462,2082,1276,2,4,14.6,25125.2,6,0,0
492745,1680,2173,2,4,4300.0,72008.9,1,0,0
112126,378,1338,2,4,14.6,68050.9,6,0,0
485311,1653,1111,2,4,8320.0,47193.4,1,0,0
945249,3223,1429,0,3,19823.0,61100.3,1,0,0
3579450,1487,2159,0,0,111.0,27829.7,7,0,0
174010,584,1802,0,2,3454.0,14580.7,1,3,51266139
3513742,9677,1429,0,0,48.9,18570.9,7,0,0
3448020,2522,1884,0,0,37.8,11697.3,7,0,0
3583301,1610,515,0,0,173.9,40616.1,7,0,0
3457411,10018,1550,0,0,72.2,21062.9,7,0,0
1052156,3599,1953,0,2,5440.0,30460.7,2,6,33818835
3578205,1451,1915,0,0,87.9,22799.2,7,0,0
1355341,4626,1940,0,3,34704.0,79954.6,1,0,0
973678,3317,1576,2,4,700.0,21486.8,1,0,0
428708,1456,1976,2,4,14.6,35314.7,6,0,0
914527,3117,255,0,2,5355.0,29771.7,2,2,1493776
2502888,8261,1215,2,4,14.6,23677.5,6,0,0
295200,1007,1721,0,3,1300.0,26431.8,1,0,0
859243,2928,1504,0,2,5531.0,28807.7,2,5,7849169
827963,2819,1109,2,4,2880.0,39722.6,1,0,0
295752,1009,1550,2,4,30.0,39975.4,6,0,0
466601,1588,1611,2,4,14.6,22113.4,6,0,0
181517,616,1215,2,4,14.6,31045.5,6,0,0
418589,1419,1945,2,4,14.6,22244.3,6,0,0
223972,762,1460,2,4,14.6,22635.2,6,0,0
544374,1851,1109,2,4,1900.0,24721.3,1,0,0
2315030,7637,1586,2,1,9397.0,28646.1,5,4,40997958
1057687,3617,430,0,3,16337.0,53242.6,1,0,0
3539432,270,1460,0,0,310.4,80244.9,7,0,0
1073264,3667,1825,2,4,14.6,18359.0,6,0,0
687382,2346,1519,2,4,14.6,46168.4,6,0,0
823888,2807,2098,2,4,14.6,21390.3,6,0,0
460222,1565,1976,2,4,14.6,46534.8,6,0,0
1689503,5726,1684,0,3,1000.0,29818.0,1,0,0
2383482,7859,2082,2,4,4900.0,98830.5,1,0,0
1163769,3983,2014,2,4,6100.0,32576.1,1,0,0
754578,2574,1502,0,3,10100.0,51431.3,1,0,0
308782,1052,329,0,3,6400.0,20508.5,1,0,0
3531831,40,2190,0,0,97.1,23704.0,7,0,0
371040,1263,1261,0,3,48378.0,105089.0,1,0,0
44283,148,2045,2,1,89.0,21057.8,1,4,99004148
121556,408,1889,2,1,5042.0,54299.6,5,9,62073033
3679290,6985,2129,0,0,210.0,62055.2,7,0,0
448264,1523,1976,2,4,100.0,45441.8,6,0,0
1657659,5622,324,2,4,64400.0,56591.6,1,0,0
3600081,2110,1491,0,0,91.7,21137.6,7,0,0
3235709,10738,1920,2,4,6600.0,81462.6,1,0,0
3633247,3112,1945,0,0,211.6,58338.5,7,0,0
1085923,3710,2138,2,1,4633.0,17860.0,5,2,59793263
244824,840,1741,2,4,5280.0,31690.7,1,0,0
1466381,4994,1850,2,4,1800.0,22334.1,1,0,0
482405,1642,1716,2,4,3600.0,18637.7,1,0,0
343716,1166,1135,0,2,18631.0,48815.9,1,4,41146189
736832,2517,2168,0,2,46694.0,77958.9,1,7,87821244
3640038,3306,2159,0,0,77.0,14939.8,7,0,0
3591808,1855,1641,0,0,96.0,23173.1,7,0,0
535115,1822,1764,2,4,14.6,42190.3,6,0,0
675072,2306,1228,2,1,3586.0,35261.7,0,6,42063969
451722,1535,1246,2,4,14.6,50203.4,6,0,0
1014821,3469,1076,0,2,5822.0,35619.7,2,10,99198603
1119017,3822,324,2,4,6000.0,32622.6,1,0,0
2908267,9633,1842,2,4,8100.0,63554.7,1,0,0
3540582,303,1733,0,0,214.0,48326.0,7,0,0
447142,1518,380,2,4,13400.0,35409.5,1,0,0
576855,1965,400,2,1,9541.0,16368.8,5,5,40902030
455991,1548,910,2,4,14.6,14512.6,6,0,0
693425,2370,2159,2,4,14.6,49390.1,6,0,0
1167844,4001,1724,2,4,900.0,25598.3,1,0,0
676660,2311,1872,2,4,18700.0,46990.5,1,0,0
943870,3220,1466,0,3,20611.0,74849.4,1,0,0
258668,886,343,0,3,27704.0,59726.0,1,0,0
3662880,4099,1399,0,0,183.1,32097.1,7,0,0
768391,2623,521,0,3,900.0,26837.2,1,0,0
837790,2851,1382,0,3,1500.0,31803.3,1,0,0
445100,1513,621,2,1,1632.0,41849.8,5,1,52238965
873082,2973,1742,2,4,5900.0,30206.9,1,0,0
514293,1760,1838,2,1,1458.0,47662.8,5,4,58458250
954413,3254,1923,0,3,7679.0,25364.0,1,0,0
974464,3320,1594,0,2,3113.0,20547.7,1,12,89569824
676905,2313,829,2,1,5426.0,36113.2,5,7,33568215
1118521,3821,1874,0,3,500.0,28537.4,1,0,0
80311,269,1801,2,1,1690.0,22863.8,0,13,55865961
1159757,3971,1654,2,1,402.0,40680.9,0,7,55104500
353171,1200,406,2,1,3156.0,47351.4,3,3,13788360
991677,3381,2068,2,4,14.6,12989.5,6,0,0
1086809,3713,910,2,4,30.0,24462.8,6,0,0
713320,2437,1714,2,1,1338.0,12758.1,0,13,65697604
2267929,7485,861,2,1,3799.8,12473.8,8,8,40248417
439335,1493,1246,2,4,14.6,16114.0,6,0,0
576065,1962,1466,2,1,770.0,41190.3,5,7,10131866
341147,1158,1560,2,1,2171.0,30164.0,5,2,11980402
975225,3323,497,0,3,21769.0,57912.3,1,0,0
621869,2122,495,2,1,7663.0,50195.0,5,11,7883274
1144470,3915,946,0,3,23131.0,65027.4,1,0,0
3587354,1730,2129,0,0,262.4,64277.2,7,0,0
524217,1788,835,0,3,1500.0,21596.7,1,0,0
483303,1644,1508,2,4,2100.0,35216.4,1,0,0
876107,2985,894,0,2,4519.0,29403.7,2,10,19389057
619985,2117,2017,0,3,11679.0,22000.6,1,0,0
3635180,3168,1580,0,0,93.5,24006.6,7,0,0
3448521,2959,1063,0,0,265.3,50558.2,7,0,0
1029236,3514,849,2,4,14.6,17237.6,6,0,0
239174,816,1536,0,3,500.0,58859.5,1,0,0
3673497,5912,1672,0,0,137.9,32652.1,7,0,0
841216,2863,1961,2,4,1440.0,45334.3,1,0,0
3500462,8475,454,0,0,86.1,22892.1,7,0,0
3519484,10227,1672,0,0,52.4,14861.8,7,0,0
983503,3355,2171,2,1,2575.0,74681.5,5,8,52532029
987212,3367,887,2,1,2119.0,50051.6,0,2,63311707
756665,2582,492,0,3,21884.0,68467.0,1,0,0
560475,1907,2081,2,1,594.0,64600.4,0,11,59887331
1013857,3466,1805,2,1,105.0,86852.6,0,7,77973669
747983,2551,1346,2,1,2818.0,26002.4,0,12,38843870
3474538,8321,1215,0,0,115.7,34342.5,7,0,0
936212,3195,1504,0,3,1300.0,34379.2,1,0,0
12302,40,1825,2,4,14.6,25482.2,6,0,0
3459812,167,1733,0,0,222.9,65928.0,7,0,0
181571,616,1246,2,4,9500.0,21532.4,1,0,0
716302,2453,2068,2,4,14.6,25263.7,6,0,0
1080235,3688,2173,2,4,24700.0,32204.5,1,0,0
898659,3063,1764,2,4,14.6,35946.4,6,0,0
3558658,862,1429,0,0,294.5,66455.6,7,0,0
1250204,4276,909,0,3,37388.0,57045.0,1,0,0
541953,1843,757,2,4,2700.0,20812.6,1,0,0
2688625,8899,1166,2,1,3713.0,27216.7,5,8,23646956
958260,3264,1315,2,4,4800.0,26020.4,1,0,0
1246370,4263,1107,2,4,800.0,22722.3,1,0,0
935127,3191,1715,2,4,4100.0,19577.4,1,0,0
944847,3222,1898,2,1,674.0,18559.4,5,11,18331057
3450132,4082,1641,0,0,354.3,21452.7,7,0,0
679906,2321,880,2,4,14.6,93545.2,6,0,0
880644,3000,1368,2,4,14.6,47138.6,6,0,0
742869,2536,1829,2,4,2240.0,25312.5,1,0,0
2579398,8519,1779,1,4,24159.0,43084.7,1,0,0
586071,1994,959,0,3,9800.0,10900.0,1,0,0
1945880,6592,1458,0,3,45279.0,86730.5,1,0,0
762348,2602,1672,2,4,14.6,33718.4,6,0,0
481997,1641,1556,2,1,423.0,62425.3,3,9,14463842
1353164,4618,1867,2,4,20300.0,4366.3,1,0,0
1142827,3909,2081,0,3,24400.0,66567.6,1,0,0
100304,343,1059,2,4,810.0,17318.5,1,0,0
492496,1679,2153,2,4,3100.0,47488.0,1,0,0
967906,3298,364,2,4,14.6,39154.3,6,0,0
1187210,4066,889,2,1,6893.0,28490.2,5,2,35107851
3468604,4105,1794,0,0,141.5,34470.3,7,0,0
1101188,3760,1812,2,4,35500.0,35698.1,1,0,0
3440937,1147,545,0,0,319.7,48445.0,7,0,0
3581763,1562,1915,0,0,83.6,20477.8,7,0,0
442093,1503,1502,2,1,3171.0,14203.5,5,8,11958569
3556063,781,1856,0,0,62.5,13622.8,7,0,0
2314865,7636,1849,2,4,5700.0,23454.4,1,0,0
677561,2315,1378,0,2,4439.0,41354.5,2,4,19011515
996901,3402,1314,2,4,42400.0,72967.2,1,0,0
1130031,3862,1712,0,3,45267.0,67758.4,1,0,0
777210,2649,700,0,3,100.0,26547.4,1,0,0
991598,3381,1893,0,3,19074.0,45071.4,1,0,0
742720,2536,827,0,2,6234.0,33982.3,2,12,83186918
307855,1050,642,2,1,5673.0,21810.2,5,8,98150521
1019993,3483,1863,0,2,3260.0,20669.5,1,5,84752761
3440649,1087,1856,0,0,191.0,33142.8,7,0,0
431350,1465,1733,2,4,14.6,22300.5,6,0,0
3551715,640,1976,0,0,137.8,32998.7,7,0,0
730160,2496,1472,2,1,2752.0,19080.7,8,7,51870715
386969,1315,1564,2,1,299.0,25605.1,0,9,62296283
206936,702,365,2,4,2080.0,16138.5,1,0,0
238417,815,768,2,1,1949.0,11545.4,1,7,93358599
198761,674,2144,2,4,3100.0,18065.9,1,0,0
1384081,4715,1703,2,4,14.6,51404.3,6,0,0
821297,2798,1677,0,2,19809.0,43780.9,1,8,97866516
22425,73,454,2,4,14.6,52542.3,6,0,0
615003,2097,1744,0,3,500.0,500.0,1,0,0
1128332,3855,1618,2,1,950.0,54654.1,5,10,32587927
3588213,1762,819,0,0,148.1,37152.2,7,0,0
1017270,3476,1743,2,1,5447.0,40053.3,0,13,55472403
232983,793,673,0,2,3401.0,30243.5,1,5,6149286
1154332,3948,642,2,1,210.0,34637.4,0,3,3710729
3302632,10973,977,0,3,24049.0,87163.1,1,0,0
1935615,6555,1616,2,4,5600.0,87970.3,1,0,0
1085066,3706,1976,2,4,14.6,24441.1,6,0,0
1034014,3535,880,2,4,14.6,20047.9,6,0,0
50302,168,1002,2,4,14.6,18821.6,6,0,0
812070,2767,1984,2,1,1275.0,35939.9,3,4,97537642
749357,2555,920,0,3,19022.0,52363.0,1,0,0
103757,354,2018,2,1,4771.0,59803.2,5,11,38533955
2454812,8094,1530,2,4,47800.0,57724.2,1,0,0
464272,1579,1455,2,4,4200.0,43676.9,1,0,0
3644967,3477,1063,0,0,65.3,16228.1,7,0,0
612153,2085,1864,0,3,1100.0,26539.3,1,0,0
379682,1291,1040,0,2,4821.0,33091.0,2,12,86025642
352003,1196,1999,0,3,32280.0,129231.6,1,0,0
2841400,9403,1849,2,4,7500.0,57285.3,1,0,0
748219,2552,795,0,3,17980.0,48800.7,1,0,0
3617796,2641,910,0,0,234.8,43279.2,7,0,0
557819,1897,2119,2,4,28000.0,25477.4,1,0,0
273544,937,1839,2,1,1751.0,25172.1,5,5,99500470
228117,774,1628,2,4,8700.0,26855.1,1,0,0
2448607,8073,1107,0,3,21975.0,40973.1,1,0,0
516207,1765,2170,2,1,2011.0,19887.7,5,3,89295994
1576233,5358,2129,2,4,14.6,46968.4,6,0,0
453165,1539,842,0,3,12800.0,11316.6,1,0,0
85958,288,1984,2,1,3257.0,21956.3,5,12,29425543
1103696,3771,1622,0,3,37628.0,109908.8,1,0,0
