trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3597257,2015,1856,0,0,105.1,16624.1,7,0,0
799776,2727,1829,2,4,3120.0,39176.4,1,0,0
488809,1667,1487,2,4,2280.0,24107.2,1,0,0
1003317,3424,1650,2,1,1463.0,40301.0,3,7,83404469
463367,1576,1463,2,4,27900.0,52445.0,1,0,0
1404493,4784,1950,2,4,9100.0,35449.8,1,0,0
238338,815,558,0,2,2924.0,16080.1,1,4,92152994
3183756,10562,1526,2,4,59300.0,70580.2,1,0,0
1005932,3434,1945,2,4,14.6,14343.5,6,0,0
3579496,1490,2037,0,0,147.6,42490.6,7,0,0
160595,539,610,0,3,26019.0,61201.4,1,0,0
3445085,91,1641,0,0,78.3,23897.7,7,0,0
1531626,5215,1861,2,4,4700.0,57055.8,1,0,0
892930,3043,1682,2,1,2768.0,16043.5,5,9,90735184
542785,1846,1651,2,1,2062.0,15826.5,1,11,47556239
1038846,3552,1698,2,4,1700.0,61859.2,1,0,0
1157087,3960,1434,0,2,4807.0,33858.1,2,8,33740347
738067,2521,1519,2,4,14.6,44530.6,6,0,0
2589953,8558,1759,1,4,12423.0,86574.5,1,0,0
280224,960,2019,0,2,40011.0,79906.1,1,9,1786172
2288022,7546,1442,2,1,49.0,41635.6,3,10,3298998
1126844,3849,1861,2,4,3600.0,44350.2,1,0,0
992175,3384,1884,2,4,14.6,32370.9,6,0,0
1184854,4059,640,2,4,1100.0,22800.0,1,0,0
936114,3195,423,2,4,14.6,29417.2,6,0,0
578514,1969,996,2,4,1900.0,24254.3,1,0,0
299207,1019,372,2,1,629.0,15616.3,3,10,88047855
394682,1342,1742,0,3,700.0,700.0,1,0,0
762346,2602,1611,2,4,14.6,39928.0,6,0,0
85225,286,1590,0,3,23397.0,53400.6,1,0,0
168823,564,1980,2,4,20320.0,19763.2,1,0,0
120596,404,1113,2,4,7200.0,25052.8,1,0,0
2248703,7424,1713,2,1,6817.0,40705.6,5,5,4896235
930726,3172,1651,0,2,2913.0,6426.0,1,2,32833820
3457192,9814,1703,0,0,310.3,78874.4,7,0,0
323654,1106,906,0,3,33760.0,50275.9,1,0,0
473650,1612,1197,2,4,14000.0,31004.7,1,0,0
3656888,3826,1764,0,0,160.7,38711.6,7,0,0
971007,3309,796,2,1,2430.0,41062.0,5,8,15451962
368444,1252,1113,2,4,5100.0,30184.7,1,0,0
171458,575,1677,0,3,9128.0,22832.5,1,0,0
191462,650,2179,2,4,1250.0,29498.5,1,0,0
794178,2705,1276,2,4,100.0,37627.0,6,0,0
1614769,5483,1865,0,2,16002.0,25710.9,1,9,6313664
188944,640,498,2,1,2891.0,21185.0,5,7,49130755
3654310,3751,1154,0,0,173.9,44899.7,7,0,0
379667,1291,583,0,2,4821.0,10260.2,2,12,86025642
1905206,6453,1343,0,3,4125.0,17660.9,1,0,0
857026,2921,1945,2,4,14.6,28013.6,6,0,0
1074209,3670,461,2,4,2400.0,19138.1,1,0,0
184044,625,1864,2,1,11457.0,50624.4,5,9,50207537
3464922,3177,1580,0,0,175.0,36378.1,7,0,0
1164259,3986,1661,0,3,6500.0,17771.0,1,0,0
809325,2758,303,2,4,14.6,29147.1,6,0,0
639711,2183,1851,2,4,1920.0,25276.0,1,0,0
275771,944,703,2,1,5361.0,35814.9,5,5,46210002
834541,2840,1102,2,4,3900.0,31938.0,1,0,0
1056756,3613,983,2,1,2144.0,28648.6,0,7,62003463
3466234,3520,2159,0,0,101.4,26966.9,7,0,0
654674,2239,799,0,3,14790.0,46030.6,1,0,0
250336,860,1014,0,3,13185.0,37728.7,1,0,0
1045205,3574,1677,2,4,4700.0,25417.1,1,0,0
313461,1070,1528,0,3,16417.0,42203.8,1,0,0
202385,687,1990,0,3,18946.5,27416.8,1,0,0
3561896,947,1429,0,0,125.1,30150.1,7,0,0
843660,2871,2006,2,4,14.6,19014.7,6,0,0
574974,1958,1101,2,1,2934.0,29161.9,5,11,90704673
71893,239,2046,2,1,5995.0,46842.8,0,7,30218410
931518,3175,1884,2,4,14.6,14075.2,6,0,0
465376,1583,1491,2,4,100.0,1126.2,6,0,0
1159556,3970,1519,2,4,14.6,45215.1,6,0,0
859916,2930,2048,2,1,12032.0,79715.7,5,11,40203636
1907413,6461,1361,0,3,22385.0,65404.3,1,0,0
905824,3087,1498,2,1,395.0,18487.9,1,7,59350305
905886,3087,1199,2,1,693.0,19757.5,1,4,32416212
628531,2146,650,0,3,19826.0,60404.4,1,0,0
943329,3218,2108,2,1,1449.0,18066.7,5,1,79115420
799127,2724,1945,2,4,14.6,54662.1,6,0,0
1386727,4725,1924,2,1,13462.0,24512.5,5,6,77940284
1158524,3967,1360,0,3,900.0,900.0,1,0,0
518845,1772,1346,0,2,48199.0,77967.1,1,1,73132377
973158,3316,1016,2,1,9655.0,39630.5,5,5,74230772
3110565,10320,1102,2,4,2700.0,28282.4,1,0,0
973174,3316,1505,2,1,9655.0,39600.9,5,5,74230772
528056,1801,904,2,4,43300.0,68312.0,1,0,0
435989,1481,2149,2,4,600.0,18912.7,1,0,0
1154804,3950,1803,0,3,36156.0,75765.7,1,0,0
350171,1189,1097,2,4,720.0,25347.2,1,0,0
241436,825,1771,2,1,9235.0,24119.0,5,13,35577237
3438882,701,1307,0,0,101.4,26126.5,7,0,0
1127032,3850,712,0,3,30315.0,59186.3,1,0,0
2023278,6856,1316,2,1,6965.0,4802.7,3,12,70674234
586975,1998,797,2,4,23700.0,47089.8,1,0,0
311444,1062,1778,2,1,7844.0,61801.2,5,1,56361120
913356,3113,494,2,1,4043.0,45661.0,0,12,14441299
3602729,2199,545,0,0,101.4,20618.3,7,0,0
72972,243,309,0,3,900.0,900.0,1,0,0
244118,837,800,2,4,7400.0,33514.0,1,0,0
483551,1645,1654,2,4,4700.0,30452.2,1,0,0
3468317,4078,395,0,0,246.4,46541.4,7,0,0
999511,3413,1987,0,3,11222.0,98752.9,1,0,0
1163741,3983,1174,2,4,16400.0,28275.1,1,0,0
3459116,9,333,0,0,109.9,26998.2,7,0,0
293569,1003,1889,2,1,185.0,44107.6,0,11,66745954
506566,1730,1318,2,1,1978.0,46084.5,5,12,42885518
1041595,3562,1656,0,3,20734.0,57812.4,1,0,0
3631547,3056,1215,0,0,79.1,19659.3,7,0,0
401491,1367,1742,0,3,12019.0,34654.9,1,0,0
1082959,3698,1637,2,4,1800.0,13082.3,1,0,0
3440649,1087,1856,0,0,191.0,33142.8,7,0,0
1701323,5767,499,2,4,4100.0,27207.8,0,0,0
3464318,2993,2098,0,0,307.4,89189.8,7,0,0
1331725,4550,2110,2,1,1022.0,31064.9,8,12,30900681
893055,3044,1378,0,2,4134.0,4634.0,2,7,73289644
927797,3163,1672,0,3,46092.0,69492.0,1,0,0
3587266,1728,2037,0,0,67.9,15715.2,7,0,0
1128413,3855,1165,2,1,795.0,49967.6,3,7,78167867
2407912,7944,1650,0,3,20568.0,89111.0,1,0,0
29719,96,1945,2,4,14.6,87223.2,6,0,0
1613990,5481,705,0,2,54645.0,84396.8,1,10,47793597
572770,1949,2048,0,3,11845.0,49352.6,1,0,0
618968,2112,1471,2,4,1200.0,30556.4,1,0,0
364479,1238,1794,2,4,14.6,31678.8,6,0,0
827088,2817,1416,2,4,11600.0,46007.9,1,0,0
161212,540,1098,2,4,1150.0,16363.9,1,0,0
218005,741,1846,2,4,1300.0,59676.0,1,0,0
746912,2548,1474,2,4,2880.0,30234.6,1,0,0
96368,328,1945,2,4,14.6,18542.5,6,0,0
3649729,3621,2098,0,0,67.2,16687.1,7,0,0
163722,547,2108,2,1,2273.0,17085.9,1,3,48055100
3516252,9928,2098,0,0,273.3,61209.2,7,0,0
673194,2299,1919,2,4,2600.0,7479.6,1,0,0
340310,1154,2015,2,1,3475.0,75558.9,5,5,42328703
687895,2349,1376,0,2,6206.0,6706.0,2,13,37480622
856584,2919,2079,2,1,7331.0,8585.3,5,10,15447330
881805,3004,2044,2,1,1572.0,16821.7,0,4,60290586
1299618,4437,716,0,3,1400.0,50625.8,1,0,0
1130166,3862,2076,2,1,7824.0,22619.2,0,13,17165685
225152,767,2164,0,3,28182.0,48361.1,1,0,0
3459274,32,1641,0,0,226.2,54500.9,7,0,0
263935,902,800,2,1,1869.0,20269.0,0,8,54130822
2305587,7607,1687,2,4,7600.0,42335.1,1,0,0
1011178,3456,556,0,2,6443.0,29897.1,2,2,24810451
768531,2624,1769,0,2,26736.0,80869.7,1,5,18398535
1123714,3837,747,0,3,2700.0,22058.6,1,0,0
3643882,3439,1307,0,0,166.4,34843.6,7,0,0
2786467,9225,2021,2,4,9000.0,54714.0,1,0,0
165354,553,959,0,3,800.0,28846.2,1,0,0
3586903,1712,2098,0,0,136.5,33849.6,7,0,0
3547861,519,1338,0,0,103.7,25276.7,7,0,0
1263774,4321,1736,2,4,56300.0,86490.9,1,0,0
848918,2891,1938,2,4,7300.0,15273.4,1,0,0
3488718,7454,2190,0,0,69.3,17416.2,7,0,0
885830,3018,2133,1,4,9162.0,853.3,1,0,0
923834,3148,1618,0,2,3718.0,21820.2,1,10,60092472
126857,426,1194,2,1,886.0,44712.6,0,4,34606760
2967519,9828,1549,2,4,23400.0,30165.2,1,0,0
944824,3222,1199,2,1,674.0,19990.2,5,11,18331057
846321,2881,393,0,3,2500.0,18650.7,1,0,0
1082026,3695,1955,2,1,8101.0,36243.8,5,3,65356701
2464302,8127,886,2,4,3000.0,35930.4,1,0,0
3623177,2803,1276,0,0,231.7,52727.6,7,0,0
3460562,1945,1519,0,0,209.9,53789.3,7,0,0
1302283,4448,335,0,3,21477.0,47495.1,1,0,0
258190,885,736,0,3,21038.0,65457.9,1,0,0
2521569,8320,1742,0,2,30967.0,42704.6,1,9,91806137
281673,965,1945,2,4,14.6,15828.4,6,0,0
3511164,9433,2129,0,0,132.1,29610.7,7,0,0
26220,86,922,2,1,1160.0,15415.4,1,7,48764252
2720323,8998,1764,2,4,14.6,8456.9,6,0,0
986284,3364,1347,2,1,5491.0,23756.0,5,10,86091345
179172,606,2068,2,4,14.6,52831.0,6,0,0
19683,66,546,2,4,13700.0,35510.7,1,0,0
148601,496,1102,2,4,600.0,23271.9,1,0,0
566729,1930,1743,0,2,6520.0,21990.5,2,2,66582178
1105539,3777,2019,2,1,1007.0,22560.9,1,1,91688686
785573,2676,395,2,4,14.6,24185.1,6,0,0
167588,560,991,0,3,10000.0,20429.0,1,0,0
130473,437,1185,2,4,14.6,68997.1,6,0,0
3440712,1103,1276,0,0,257.1,67523.6,7,0,0
2364006,7795,1108,2,4,3000.0,47216.8,1,0,0
527778,1801,1038,2,1,956.0,32794.6,3,1,73968469
754276,2574,1319,0,3,14319.0,47998.8,1,0,0
3423158,11359,1852,2,5,3300.0,19531.6,1,0,0
3202707,10630,801,0,3,12970.0,32283.0,1,0,0
1269912,4342,1418,2,4,14400.0,68604.8,1,0,0
157100,525,1988,2,1,6454.0,30294.7,5,10,67853247
1237891,4237,1192,0,3,33653.0,131302.6,1,0,0
573864,1952,2131,2,4,15000.0,30925.9,1,0,0
302097,1029,1289,0,3,8612.0,28217.0,1,0,0
820397,2793,515,2,4,14.6,17481.4,6,0,0
247418,851,1527,0,3,25946.0,98930.3,1,0,0
854352,2912,2136,0,3,6543.0,52074.8,1,0,0
3577483,1429,2129,0,0,121.0,29943.5,7,0,0
1199636,4105,1672,2,4,14.6,27919.3,6,0,0
204671,695,1413,2,1,9516.0,55150.7,5,2,38325697
1161880,3978,1375,2,1,1997.0,49985.9,3,9,18854892
1012229,3459,1398,2,4,18800.0,42572.5,1,0,0
1011889,3458,1381,2,1,1153.0,17543.9,5,9,59860581
3628930,2972,2129,0,0,230.6,58149.2,7,0,0
3540719,309,1856,0,0,111.1,12334.3,7,0,0
86704,290,1837,2,1,2577.0,42620.5,8,13,60961633
3282558,10906,1727,2,4,26800.0,49109.9,1,0,0
552231,1880,1259,0,3,700.0,21384.7,1,0,0
83543,279,760,2,4,14.6,16757.1,6,0,0
48922,163,821,2,4,1600.0,20457.5,1,0,0
528184,1802,954,0,2,4827.0,27350.1,2,10,74801170
3552588,666,2037,0,0,219.5,56510.0,7,0,0
430154,1461,1468,2,1,8705.0,19127.9,5,3,52034497
1488293,5072,1808,0,3,35938.0,61757.4,1,0,0
503153,1715,1580,2,4,14.6,24354.5,6,0,0
418196,1418,2135,2,1,6759.0,14319.7,5,8,96634888
1218653,4171,2079,1,4,15694.0,44088.4,1,0,0
3602786,2200,1733,0,0,116.0,28408.8,7,0,0
600273,2043,2098,2,4,14.6,16630.7,6,0,0
1635695,5546,2068,2,4,14.6,30961.4,6,0,0
3548467,538,1246,0,0,59.8,11531.5,7,0,0
1265458,4328,676,0,3,6412.0,34056.9,1,0,0
1070370,3656,590,0,3,1500.0,24361.9,1,0,0
922212,3143,2138,0,3,6712.0,54913.8,1,0,0
713030,2436,1399,2,4,14.6,62560.6,6,0,0
1005789,3434,2164,0,2,2957.0,16444.6,1,1,15408051
760592,2595,1844,2,4,2160.0,24419.2,1,0,0
460257,1565,1162,0,3,6700.0,31473.7,1,0,0
273371,936,1290,2,4,2640.0,20451.5,1,0,0
96588,329,1987,2,4,28100.0,58807.1,1,0,0
238339,815,589,0,2,2924.0,15185.7,1,4,92152994
398157,1354,1856,2,4,14.6,14302.3,6,0,0
458650,1559,1485,2,5,2900.0,35872.9,1,0,0
757058,2582,1354,2,4,17700.0,44898.2,1,0,0
2893509,9583,1826,0,3,3800.0,74300.2,1,0,0
1450426,4937,240,2,4,13500.0,36668.1,1,0,0
3556852,812,1915,0,0,143.7,30470.0,7,0,0
1596615,5423,825,2,1,8618.0,56738.4,0,9,82146298
72915,242,2098,2,4,14.6,19583.3,6,0,0
3664163,4377,423,0,0,210.2,75336.9,7,0,0
3449962,4035,972,0,0,222.9,47844.5,7,0,0
790923,2697,860,2,1,378.0,32068.5,5,4,87258666
236223,807,2014,2,1,12579.0,37764.7,5,5,21882123
1122261,3834,285,2,1,262.0,32203.1,0,13,52872371
978533,3337,2172,2,4,6900.0,88574.7,1,0,0
3583720,1622,1703,0,0,126.2,30508.7,7,0,0
188941,640,409,2,1,2891.0,16665.5,5,7,49130755
203229,689,1501,2,1,16.0,14531.6,0,5,93874132
1583657,5385,1683,0,2,14936.0,42516.5,1,13,21876913
641035,2189,1289,0,3,20782.0,64668.5,1,0,0
599346,2039,1429,2,4,14.6,38475.1,6,0,0
1408994,4803,1346,0,3,4413.0,32443.7,1,0,0
344540,1168,824,0,3,9729.0,41005.5,1,0,0
84675,283,2047,2,1,2802.0,15403.8,5,8,9780645
1453537,4948,1837,2,1,5996.2,8749.4,8,6,70243751
3588615,1772,1976,0,0,353.3,72299.2,7,0,0
322586,1102,1989,0,3,10782.0,38025.9,1,0,0
726499,2485,2098,2,4,14.6,19988.5,6,0,0
3584421,1641,1641,0,0,161.9,79637.3,7,0,0
1291235,4413,1519,2,4,10500.0,24523.1,1,0,0
3564935,1046,1611,0,0,156.2,35666.9,7,0,0
3609119,2391,1976,0,0,149.3,35523.4,7,0,0
733296,2506,1978,0,3,10387.0,74513.2,1,0,0
471549,1604,2089,2,4,600.0,34180.6,1,0,0
812234,2768,1077,0,2,3849.0,31991.9,1,1,83222299
917068,3127,1806,0,3,24334.0,56858.9,1,0,0
1115713,3810,2078,2,1,2862.0,50532.4,5,6,25770914
135993,456,1665,1,4,4097.0,95185.5,1,0,0
21445,71,948,2,1,1602.0,45390.2,0,5,11544728
2089125,7082,1641,2,4,14.6,19579.4,6,0,0
764159,2609,819,2,4,14.6,22150.2,6,0,0
3562344,963,1945,0,0,300.3,73685.2,7,0,0
973338,3316,2098,2,4,14.6,22420.9,6,0,0
712901,2436,2079,0,3,8540.0,86418.8,1,0,0
3580056,1507,2037,0,0,177.5,47063.6,7,0,0
2372992,7824,1723,2,4,9400.0,22441.8,1,0,0
1580525,5372,880,2,4,14.6,34396.7,6,0,0
3630321,3019,2159,0,0,115.7,28356.3,7,0,0
688830,2352,1884,2,4,14.6,57211.4,6,0,0
521217,1779,1124,2,4,900.0,72272.6,1,0,0
3664527,4418,1884,0,0,83.1,19473.1,7,0,0
137393,460,2159,2,4,14.6,41785.6,6,0,0
3541796,340,1550,0,0,81.4,21488.8,7,0,0
343218,1164,533,0,3,1700.0,24101.2,1,0,0
3448744,3084,1856,0,0,71.3,10308.3,7,0,0
413197,1404,1125,2,4,30.0,19986.6,6,0,0
466121,1586,1945,2,4,14.6,47165.6,6,0,0
3619902,2701,1915,0,0,180.4,44103.8,7,0,0
3445286,245,1276,0,0,70.7,9584.1,7,0,0
1027902,3510,1843,2,4,8700.0,52464.4,1,0,0
957617,3261,2137,2,4,5300.0,30373.3,1,0,0
1161736,3978,1382,0,3,22218.0,57111.9,1,0,0
3571501,1245,2006,0,0,131.6,31740.5,7,0,0
438003,1487,1215,2,4,14.6,23164.1,6,0,0
396582,1349,2138,2,1,1521.0,20550.3,0,8,96585589
514639,1761,2170,2,1,3048.0,39462.3,5,1,93704944
1387268,4727,1260,2,1,1861.0,48222.1,0,11,87424748
837499,2849,668,2,4,14.6,21974.6,6,0,0
1091534,3731,1641,2,4,14.6,17188.1,6,0,0
3652876,3709,2129,0,0,194.3,45487.1,7,0,0
3476078,8566,1641,0,0,131.7,40520.8,7,0,0
397625,1352,1470,2,4,19500.0,50389.1,1,0,0
1194929,4090,2069,2,4,1700.0,21300.0,1,0,0
183192,623,1289,2,1,1653.0,22866.3,0,5,34328079
419814,1423,2073,2,1,1213.0,13002.2,0,5,50862812
3565462,1058,1703,0,0,298.9,76949.1,7,0,0
801904,2734,1867,2,1,3310.0,17559.1,0,11,86357444
876482,2986,1646,0,3,23429.0,63310.8,1,0,0
294348,1005,683,2,4,26000.0,53343.8,1,0,0
3615511,2569,1429,0,0,136.5,30630.7,7,0,0
3552352,657,2190,0,0,251.1,62299.2,7,0,0
839801,2859,1657,2,4,10500.0,22514.4,1,0,0
3644665,3466,2098,0,0,295.9,62020.9,7,0,0
3537137,201,1215,0,0,108.7,23350.9,7,0,0
3675497,6289,1460,0,0,366.7,65393.7,7,0,0
732880,2504,515,2,4,14.6,57399.9,6,0,0
868980,2959,1794,2,4,14.6,28007.2,6,0,0
721267,2470,1951,2,1,1042.0,19059.6,3,5,7093429
317150,1081,1990,2,4,700.0,21639.0,1,0,0
3644609,3465,1794,0,0,256.6,61677.6,7,0,0
419893,1423,1010,0,3,7100.0,8000.0,1,0,0
3543959,406,1460,0,0,15.8,13145.1,7,0,0
2502388,8261,1625,0,2,32938.0,64460.2,1,5,978094
1501095,5118,1776,2,1,1109.0,40788.8,8,2,59396386
569568,1938,848,2,4,2400.0,40330.6,1,0,0
346071,1173,1839,2,1,950.0,15507.8,1,13,85918098
574794,1957,1752,2,4,1140.0,26644.2,1,0,0
871393,2968,1550,2,4,14.6,37483.3,6,0,0
587849,2001,1982,0,2,58653.0,115597.2,1,13,94522749
634241,2167,1708,0,3,24368.0,81324.4,1,0,0
199898,678,849,2,4,14.6,16845.4,6,0,0
3600123,2111,1368,0,0,272.9,95036.1,7,0,0
3564731,1039,211,0,0,135.2,23147.5,7,0,0
1168167,4003,1828,1,4,17504.0,73595.4,1,0,0
125304,422,1101,2,4,4200.0,28111.1,1,0,0
183554,624,1748,0,3,46988.0,89274.8,1,0,0
1064391,3636,806,0,3,2700.0,30786.4,1,0,0
719707,2464,1338,2,4,100.0,56855.5,6,0,0
3560789,919,1641,0,0,194.5,49721.4,7,0,0
2777356,9192,2049,0,3,23230.0,21805.7,1,0,0
620377,2119,1561,2,1,5688.0,29269.3,5,9,40626055
187738,635,1437,2,1,2160.0,-430.3,3,6,117952
602772,2052,646,2,1,4278.0,30838.5,5,3,4608887
3555064,747,1307,0,0,76.6,18924.3,7,0,0
1043821,3570,372,0,3,5755.0,24494.5,1,0,0
223285,759,512,2,4,2300.0,25132.3,1,0,0
3591431,1844,333,0,0,73.4,17847.1,7,0,0
544277,1851,463,2,1,3649.0,20503.8,5,12,48939102
408990,1392,1737,2,4,8800.0,83506.9,1,0,0
329008,1122,1480,2,4,2800.0,22500.4,1,0,0
419454,1422,750,2,4,1600.0,15621.6,1,0,0
1160074,3972,1500,2,1,2012.0,50041.9,0,1,33554858
502855,1714,1986,2,1,3028.0,24986.4,5,7,79335272
3443038,1626,1733,0,0,137.3,19074.3,7,0,0
811454,2764,1617,0,3,24856.0,70736.7,1,0,0
1005522,3432,1837,2,4,1200.0,14156.9,1,0,0
3539049,259,576,0,0,66.0,14944.6,7,0,0
733708,2508,401,0,2,4271.0,16754.0,2,2,12963879
214558,728,1276,2,4,14.6,23965.2,6,0,0
3566147,1080,1672,0,0,213.6,50895.6,7,0,0
139927,468,1528,2,1,499.0,48668.0,0,13,30738526
869801,2962,772,2,1,2604.5,76487.0,8,13,75064962
1916622,6495,1677,0,3,18481.0,56700.2,1,0,0
360951,1226,1861,0,3,5740.0,16308.9,1,0,0
1189084,4071,2120,2,4,9400.0,22060.1,1,0,0
1214849,4158,2101,1,4,22321.0,8041.0,1,0,0
267837,916,2006,2,4,14.6,26381.8,6,0,0
3036155,10065,1754,1,4,2423.0,78173.3,1,0,0
203299,689,1848,2,4,4500.0,78507.7,1,0,0
1128521,3855,1368,2,4,14.6,34242.5,6,0,0
108266,366,2008,2,4,2040.0,35394.6,1,0,0
611708,2083,2070,2,4,4200.0,18141.7,1,0,0
653014,2232,1742,2,4,4440.0,35089.3,1,0,0
1064317,3636,1902,2,4,5160.0,51033.1,1,0,0
3489986,7559,1976,0,0,147.7,37356.9,7,0,0
690003,2357,1103,2,4,720.0,21004.9,1,0,0
682210,2328,1466,2,4,960.0,47638.8,1,0,0
3617705,2639,1033,0,0,123.9,30825.2,7,0,0
32531,104,760,2,4,14.6,15201.7,6,0,0
353196,1200,1165,2,1,3156.0,56445.7,3,3,13788360
1222575,4186,1807,0,3,31094.0,52965.7,1,0,0
577078,1965,849,2,4,100.0,39866.7,6,0,0
509965,1745,1617,2,4,43300.0,72786.1,1,0,0
859315,2928,1496,2,1,3566.0,23276.7,5,11,24262804
80743,271,1594,0,2,6906.0,39397.6,2,6,58189207
3644742,3469,576,0,0,75.3,19422.8,7,0,0
446942,1518,1132,0,3,17288.0,70749.3,1,0,0
443178,1507,1611,2,4,14.6,38744.3,6,0,0
458907,1560,1894,2,4,1200.0,28227.8,1,0,0
3540805,311,1825,0,0,250.6,63268.9,7,0,0
1391919,4743,387,2,4,6900.0,723.1,1,0,0
1039246,3554,1721,0,3,900.0,16698.5,1,0,0
514454,1760,1945,2,4,14.6,46926.3,6,0,0
3663125,4150,1915,0,0,176.9,45096.4,7,0,0
111906,378,1720,2,4,3600.0,56390.7,1,0,0
190234,646,1500,2,1,4876.0,14453.4,5,1,34125185
676657,2311,1782,0,3,2800.0,23974.0,1,0,0
3535211,146,1094,0,0,127.2,30303.6,7,0,0
656975,2245,1045,2,1,7248.8,63683.1,8,11,2059746
332609,1132,1488,2,4,5700.0,28557.9,1,0,0
760885,2596,2129,2,4,14.6,26180.8,6,0,0
403716,1374,2006,2,4,14.6,14491.0,6,0,0
318511,1088,832,0,2,5600.0,18924.3,2,12,93394022
4008,16,1906,2,4,21500.0,36128.3,1,0,0
1523953,5194,1896,2,4,6100.0,33925.7,0,0,0
379192,1289,1915,2,4,14.6,65906.5,6,0,0
1453730,4948,1119,0,3,800.0,23700.0,1,0,0
3555446,757,1276,0,0,207.6,51376.7,7,0,0
3505349,8931,2129,0,0,250.8,100169.8,7,0,0
258439,885,1188,2,5,1600.0,45496.3,1,0,0
504441,1722,1868,0,3,21052.0,43806.1,1,0,0
2729893,9030,1950,2,4,6800.0,43320.0,1,0,0
2820553,9337,405,2,4,13400.0,32832.8,1,0,0
614583,2095,1580,2,4,14.6,46321.7,6,0,0
474021,1614,1775,2,1,5763.0,69342.7,5,2,41090893
882366,3007,127,0,3,22452.0,63780.6,1,0,0
3547995,522,1246,0,0,152.3,35091.4,7,0,0
473030,1610,759,2,4,3480.0,66012.6,1,0,0
248169,853,1930,2,5,1300.0,41789.9,1,0,0
63580,211,2143,0,3,16599.0,76953.3,1,0,0
3537528,212,1276,0,0,285.1,67202.2,7,0,0
3475973,8564,423,0,0,411.9,94387.0,7,0,0
536253,1826,1985,2,4,12640.0,45586.5,1,0,0
2247214,7418,1276,2,4,14.6,19455.6,6,0,0
1127141,3850,1832,2,1,2037.0,45744.4,5,5,3844541
97879,334,1580,2,4,14.6,86895.1,6,0,0
304624,1038,2068,2,4,14.6,17856.8,6,0,0
128432,431,1413,0,3,18237.0,18537.0,1,0,0
561222,1909,1107,2,4,390.0,22618.1,1,0,0
1273341,4355,2023,0,3,1400.0,26003.0,1,0,0
829931,2826,1833,0,3,14623.0,43478.0,1,0,0
3254924,10812,1633,2,4,8100.0,50555.9,1,0,0
3382346,11231,2136,2,4,5900.0,18822.2,1,0,0
515312,1762,1252,2,1,3352.0,18256.6,0,9,49858301
3596850,2002,1915,0,0,88.1,22334.6,7,0,0
201281,684,1677,0,2,2904.0,16748.2,1,1,48218899
3461407,2113,1703,0,0,152.0,37203.0,7,0,0
3616856,2613,1580,0,0,104.0,26012.0,7,0,0
890628,3036,1307,2,4,14.6,15910.2,6,0,0
903828,3080,1257,0,2,5585.0,20581.3,2,7,27884620
1365469,4659,2058,0,3,29280.0,56024.1,1,0,0
8358,30,2024,1,4,15351.0,35687.7,1,0,0
3457791,10266,211,0,0,231.8,76971.5,7,0,0
656701,2244,1102,2,4,1120.0,33571.3,1,0,0
3623441,2813,1246,0,0,126.5,31497.5,7,0,0
364754,1239,760,2,4,14.6,25020.7,6,0,0
839172,2857,1698,2,4,23400.0,51153.7,1,0,0
135387,454,1839,2,4,2040.0,28488.9,1,0,0
96574,329,1567,2,4,20000.0,40255.2,1,0,0
998464,3409,1351,0,2,4896.0,21768.5,2,1,82544904
3589459,1796,1794,0,0,231.8,55930.4,7,0,0
1270937,4346,1343,2,1,3067.0,41018.0,0,1,19900185
900654,3069,1956,0,3,23156.0,95945.0,1,0,0
3232512,10728,2068,2,4,14.6,45589.4,6,0,0
3628547,2962,1580,0,0,229.2,51282.2,7,0,0
2893128,9583,1281,0,3,49366.0,143348.1,1,0,0
112466,379,1460,2,4,14.6,19103.8,6,0,0
648153,2216,559,2,1,5184.0,29472.5,5,7,6210720
1170626,4014,1049,0,3,15541.0,83617.7,1,0,0
43226,145,1253,0,3,10834.0,35112.8,1,0,0
952259,3246,1915,2,4,14.6,18320.8,6,0,0
212043,719,864,0,3,900.0,27192.5,1,0,0
3571446,1242,1672,0,0,118.6,30619.5,7,0,0
648297,2216,1109,2,4,3300.0,53768.9,1,0,0
3648612,3590,1976,0,0,130.3,29305.9,7,0,0
165484,553,1399,2,4,14.6,22385.0,6,0,0
687716,2348,2105,2,1,3057.0,16232.7,5,11,94846903
2353955,7765,1925,0,3,28321.0,75617.3,1,0,0
1157829,3964,1956,0,2,3219.0,16960.4,1,7,22064405
1535086,5228,2178,1,4,19425.0,57544.0,1,0,0
1147576,3925,1142,2,4,9000.0,43586.6,1,0,0
560995,1909,740,2,1,43.0,24799.1,5,1,56638652
2912643,9645,1681,2,1,5183.0,70881.8,5,6,32246267
3461245,2086,1519,0,0,314.9,85420.4,7,0,0
145573,487,2163,0,3,40255.0,129718.7,1,0,0
144604,485,1468,0,3,11014.0,41184.5,1,0,0
3511337,9455,1491,0,0,376.5,92819.1,7,0,0
621981,2122,1796,2,4,4200.0,44112.0,1,0,0
108327,366,1991,2,4,4600.0,37275.7,1,0,0
2415563,7966,1696,2,4,4100.0,25584.0,1,0,0
1958973,6636,767,2,4,1900.0,6642.1,0,0,0
1090288,3727,1562,0,3,12696.0,39506.3,1,0,0
514913,1761,1377,2,4,1800.0,36579.4,1,0,0
